"code";"city";"state";"region";"population"
210320;"Chapadinha";"Maranhão";"NORDESTE";78965
210325;"Cidelândia";"Maranhão";"NORDESTE";14539
210330;"Codó";"Maranhão";"NORDESTE";120810
210340;"Coelho Neto";"Maranhão";"NORDESTE";48756
210350;"Colinas";"Maranhão";"NORDESTE";40575
210355;"Conceição do Lago-Açu";"Maranhão";"NORDESTE";16192
210360;"Coroatá";"Maranhão";"NORDESTE";64403
210370;"Cururupu";"Maranhão";"NORDESTE";30706
210375;"Davinópolis";"Maranhão";"NORDESTE";12659
210380;"Dom Pedro";"Maranhão";"NORDESTE";22912
210390;"Duque Bacelar";"Maranhão";"NORDESTE";11208
210400;"Esperantinópolis";"Maranhão";"NORDESTE";16653
210405;"Estreito";"Maranhão";"NORDESTE";42110
210407;"Feira Nova do Maranhão";"Maranhão";"NORDESTE";8372
210408;"Fernando Falcão";"Maranhão";"NORDESTE";10326
210409;"Formosa da Serra Negra";"Maranhão";"NORDESTE";18997
210410;"Fortaleza dos Nogueiras";"Maranhão";"NORDESTE";12403
210420;"Fortuna";"Maranhão";"NORDESTE";15262
210430;"Godofredo Viana";"Maranhão";"NORDESTE";11830
210440;"Gonçalves Dias";"Maranhão";"NORDESTE";17586
210450;"Governador Archer";"Maranhão";"NORDESTE";10700
210455;"Governador Edison Lobão";"Maranhão";"NORDESTE";18316
210460;"Governador Eugênio Barros";"Maranhão";"NORDESTE";16582
210462;"Governador Luiz Rocha";"Maranhão";"NORDESTE";7708
210465;"Governador Newton Bello";"Maranhão";"NORDESTE";9921
210467;"Governador Nunes Freire";"Maranhão";"NORDESTE";24991
210470;"Graça Aranha";"Maranhão";"NORDESTE";6134
210480;"Grajaú";"Maranhão";"NORDESTE";69232
210490;"Guimarães";"Maranhão";"NORDESTE";11728
210500;"Humberto de Campos";"Maranhão";"NORDESTE";28509
210510;"Icatu";"Maranhão";"NORDESTE";26835
210515;"Igarapé do Meio";"Maranhão";"NORDESTE";14147
210520;"Igarapé Grande";"Maranhão";"NORDESTE";11206
210530;"Imperatriz";"Maranhão";"NORDESTE";254569
210535;"Itaipava do Grajaú";"Maranhão";"NORDESTE";16009
210540;"Itapecuru Mirim";"Maranhão";"NORDESTE";67726
210542;"Itinga do Maranhão";"Maranhão";"NORDESTE";25589
210545;"Jatobá";"Maranhão";"NORDESTE";10221
210547;"Jenipapo dos Vieiras";"Maranhão";"NORDESTE";16321
210550;"João Lisboa";"Maranhão";"NORDESTE";23042
210560;"Joselândia";"Maranhão";"NORDESTE";15891
210565;"Junco do Maranhão";"Maranhão";"NORDESTE";3237
210570;"Lago da Pedra";"Maranhão";"NORDESTE";49856
210580;"Lago do Junco";"Maranhão";"NORDESTE";10672
210590;"Lago Verde";"Maranhão";"NORDESTE";16025
210592;"Lagoa do Mato";"Maranhão";"NORDESTE";11048
210594;"Lago dos Rodrigues";"Maranhão";"NORDESTE";8664
210596;"Lagoa Grande do Maranhão";"Maranhão";"NORDESTE";11286
210598;"Lajeado Novo";"Maranhão";"NORDESTE";7489
210600;"Lima Campos";"Maranhão";"NORDESTE";11695
210610;"Loreto";"Maranhão";"NORDESTE";12009
210620;"Luís Domingues";"Maranhão";"NORDESTE";6867
210630;"Magalhães de Almeida";"Maranhão";"NORDESTE";19779
210632;"Maracaçumé";"Maranhão";"NORDESTE";21293
210635;"Marajá do Sena";"Maranhão";"NORDESTE";7604
210637;"Maranhãozinho";"Maranhão";"NORDESTE";16366
210640;"Mata Roma";"Maranhão";"NORDESTE";16745
210650;"Matinha";"Maranhão";"NORDESTE";23091
210660;"Matões";"Maranhão";"NORDESTE";33374
210663;"Matões do Norte";"Maranhão";"NORDESTE";16908
210667;"Milagres do Maranhão";"Maranhão";"NORDESTE";8326
210670;"Mirador";"Maranhão";"NORDESTE";20613
210675;"Miranda do Norte";"Maranhão";"NORDESTE";28456
210680;"Mirinzal";"Maranhão";"NORDESTE";14744
210690;"Monção";"Maranhão";"NORDESTE";33156
210700;"Montes Altos";"Maranhão";"NORDESTE";8889
210710;"Morros";"Maranhão";"NORDESTE";19282
210720;"Nina Rodrigues";"Maranhão";"NORDESTE";14489
210725;"Nova Colinas";"Maranhão";"NORDESTE";5350
210730;"Nova Iorque";"Maranhão";"NORDESTE";4586
210735;"Nova Olinda do Maranhão";"Maranhão";"NORDESTE";20768
210740;"Olho d'Água das Cunhãs";"Maranhão";"NORDESTE";19206
210745;"Olinda Nova do Maranhão";"Maranhão";"NORDESTE";14637
210750;"Paço do Lumiar";"Maranhão";"NORDESTE";122420
210760;"Palmeirândia";"Maranhão";"NORDESTE";19424
210770;"Paraibano";"Maranhão";"NORDESTE";21116
210780;"Parnarama";"Maranhão";"NORDESTE";34375
210790;"Passagem Franca";"Maranhão";"NORDESTE";18839
210800;"Pastos Bons";"Maranhão";"NORDESTE";19271
210805;"Paulino Neves";"Maranhão";"NORDESTE";15937
210810;"Paulo Ramos";"Maranhão";"NORDESTE";20657
210820;"Pedreiras";"Maranhão";"NORDESTE";38365
210825;"Pedro do Rosário";"Maranhão";"NORDESTE";25000
210830;"Penalva";"Maranhão";"NORDESTE";38144
210840;"Peri Mirim";"Maranhão";"NORDESTE";14074
210845;"Peritoró";"Maranhão";"NORDESTE";23019
210850;"Pindaré-Mirim";"Maranhão";"NORDESTE";32488
210860;"Pinheiro";"Maranhão";"NORDESTE";82374
210870;"Pio XII";"Maranhão";"NORDESTE";20861
210880;"Pirapemas";"Maranhão";"NORDESTE";18413
210890;"Poção de Pedras";"Maranhão";"NORDESTE";17023
210900;"Porto Franco";"Maranhão";"NORDESTE";23760
210905;"Porto Rico do Maranhão";"Maranhão";"NORDESTE";5819
210910;"Presidente Dutra";"Maranhão";"NORDESTE";47239
210920;"Presidente Juscelino";"Maranhão";"NORDESTE";12656
210923;"Presidente Médici";"Maranhão";"NORDESTE";6968
210927;"Presidente Sarney";"Maranhão";"NORDESTE";18797
210930;"Presidente Vargas";"Maranhão";"NORDESTE";11474
210940;"Primeira Cruz";"Maranhão";"NORDESTE";15207
210945;"Raposa";"Maranhão";"NORDESTE";30863
210950;"Riachão";"Maranhão";"NORDESTE";19701
210955;"Ribamar Fiquene";"Maranhão";"NORDESTE";7691
210960;"Rosário";"Maranhão";"NORDESTE";42314
210970;"Sambaíba";"Maranhão";"NORDESTE";5568
210975;"Santa Filomena do Maranhão";"Maranhão";"NORDESTE";7708
210980;"Santa Helena";"Maranhão";"NORDESTE";41891
210990;"Santa Inês";"Maranhão";"NORDESTE";88013
211000;"Santa Luzia";"Maranhão";"NORDESTE";71576
211003;"Santa Luzia do Paruá";"Maranhão";"NORDESTE";24946
211010;"Santa Quitéria do Maranhão";"Maranhão";"NORDESTE";25334
211020;"Santa Rita";"Maranhão";"NORDESTE";37090
211023;"Santana do Maranhão";"Maranhão";"NORDESTE";13395
211027;"Santo Amaro do Maranhão";"Maranhão";"NORDESTE";15853
211030;"Santo Antônio dos Lopes";"Maranhão";"NORDESTE";14222
211040;"São Benedito do Rio Preto";"Maranhão";"NORDESTE";18377
211050;"São Bento";"Maranhão";"NORDESTE";46039
211060;"São Bernardo";"Maranhão";"NORDESTE";28208
211065;"São Domingos do Azeitão";"Maranhão";"NORDESTE";7291
211070;"São Domingos do Maranhão";"Maranhão";"NORDESTE";33691
211080;"São Félix de Balsas";"Maranhão";"NORDESTE";4453
211085;"São Francisco do Brejão";"Maranhão";"NORDESTE";11808
211090;"São Francisco do Maranhão";"Maranhão";"NORDESTE";11976
211100;"São João Batista";"Maranhão";"NORDESTE";20307
211102;"São João do Carú";"Maranhão";"NORDESTE";15450
211105;"São João do Paraíso";"Maranhão";"NORDESTE";10977
211107;"São João do Soter";"Maranhão";"NORDESTE";18345
211110;"São João dos Patos";"Maranhão";"NORDESTE";25520
211120;"São José de Ribamar";"Maranhão";"NORDESTE";176418
211125;"São José dos Basílios";"Maranhão";"NORDESTE";7484
211130;"São Luís";"Maranhão";"NORDESTE";1091868
211140;"São Luís Gonzaga do Maranhão";"Maranhão";"NORDESTE";18247
211150;"São Mateus do Maranhão";"Maranhão";"NORDESTE";40992
211153;"São Pedro da Água Branca";"Maranhão";"NORDESTE";12511
211157;"São Pedro dos Crentes";"Maranhão";"NORDESTE";4601
211160;"São Raimundo das Mangabeiras";"Maranhão";"NORDESTE";18680
211163;"São Raimundo do Doca Bezerra";"Maranhão";"NORDESTE";4946
211167;"São Roberto";"Maranhão";"NORDESTE";6704
211170;"São Vicente Ferrer";"Maranhão";"NORDESTE";20913
211172;"Satubinha";"Maranhão";"NORDESTE";13949
211174;"Senador Alexandre Costa";"Maranhão";"NORDESTE";11042
211176;"Senador La Rocque";"Maranhão";"NORDESTE";13877
211178;"Serrano do Maranhão";"Maranhão";"NORDESTE";11040
211180;"Sítio Novo";"Maranhão";"NORDESTE";17851
211190;"Sucupira do Norte";"Maranhão";"NORDESTE";10416
211195;"Sucupira do Riachão";"Maranhão";"NORDESTE";5571
211200;"Tasso Fragoso";"Maranhão";"NORDESTE";8455
211210;"Timbiras";"Maranhão";"NORDESTE";28635
211220;"Timon";"Maranhão";"NORDESTE";167619
211223;"Trizidela do Vale";"Maranhão";"NORDESTE";21749
211227;"Tufilândia";"Maranhão";"NORDESTE";5746
211230;"Tuntum";"Maranhão";"NORDESTE";41342
211240;"Turiaçu";"Maranhão";"NORDESTE";35063
211245;"Turilândia";"Maranhão";"NORDESTE";25533
211250;"Tutóia";"Maranhão";"NORDESTE";58605
211260;"Urbano Santos";"Maranhão";"NORDESTE";33038
211270;"Vargem Grande";"Maranhão";"NORDESTE";56511
211280;"Viana";"Maranhão";"NORDESTE";51738
211285;"Vila Nova dos Martírios";"Maranhão";"NORDESTE";13480
211290;"Vitória do Mearim";"Maranhão";"NORDESTE";32267
211300;"Vitorino Freire";"Maranhão";"NORDESTE";30879
211400;"Zé Doca";"Maranhão";"NORDESTE";51084
220005;"Acauã";"Piauí";"NORDESTE";6966
220010;"Agricolândia";"Piauí";"NORDESTE";5062
220020;"Água Branca";"Piauí";"NORDESTE";17119
220025;"Alagoinha do Piauí";"Piauí";"NORDESTE";7526
220027;"Alegrete do Piauí";"Piauí";"NORDESTE";4838
220030;"Alto Longá";"Piauí";"NORDESTE";14070
220040;"Altos";"Piauí";"NORDESTE";39864
220045;"Alvorada do Gurguéia";"Piauí";"NORDESTE";5326
220050;"Amarante";"Piauí";"NORDESTE";17322
220060;"Angical do Piauí";"Piauí";"NORDESTE";6684
220070;"Anísio de Abreu";"Piauí";"NORDESTE";9705
220080;"Antônio Almeida";"Piauí";"NORDESTE";3114
220090;"Aroazes";"Piauí";"NORDESTE";5748
220095;"Aroeiras do Itaim";"Piauí";"NORDESTE";2511
220100;"Arraial";"Piauí";"NORDESTE";4656
220105;"Assunção do Piauí";"Piauí";"NORDESTE";7717
220110;"Avelino Lopes";"Piauí";"NORDESTE";11503
220115;"Baixa Grande do Ribeiro";"Piauí";"NORDESTE";11375
220117;"Barra D'Alcântara";"Piauí";"NORDESTE";3889
220120;"Barras";"Piauí";"NORDESTE";46291
220130;"Barreiras do Piauí";"Piauí";"NORDESTE";3294
220140;"Barro Duro";"Piauí";"NORDESTE";6925
220150;"Batalha";"Piauí";"NORDESTE";26421
220155;"Bela Vista do Piauí";"Piauí";"NORDESTE";3947
220157;"Belém do Piauí";"Piauí";"NORDESTE";3503
220160;"Beneditinos";"Piauí";"NORDESTE";10037
220170;"Bertolínia";"Piauí";"NORDESTE";5413
220173;"Betânia do Piauí";"Piauí";"NORDESTE";6106
220177;"Boa Hora";"Piauí";"NORDESTE";6663
220180;"Bocaina";"Piauí";"NORDESTE";4428
220190;"Bom Jesus";"Piauí";"NORDESTE";24711
220191;"Bom Princípio do Piauí";"Piauí";"NORDESTE";5535
220192;"Bonfim do Piauí";"Piauí";"NORDESTE";5577
220194;"Boqueirão do Piauí";"Piauí";"NORDESTE";6300
220196;"Brasileira";"Piauí";"NORDESTE";8192
220198;"Brejo do Piauí";"Piauí";"NORDESTE";3823
220200;"Buriti dos Lopes";"Piauí";"NORDESTE";19464
220202;"Buriti dos Montes";"Piauí";"NORDESTE";8108
220205;"Cabeceiras do Piauí";"Piauí";"NORDESTE";10406
220207;"Cajazeiras do Piauí";"Piauí";"NORDESTE";3497
220208;"Cajueiro da Praia";"Piauí";"NORDESTE";7510
220209;"Caldeirão Grande do Piauí";"Piauí";"NORDESTE";5684
220210;"Campinas do Piauí";"Piauí";"NORDESTE";5522
220211;"Campo Alegre do Fidalgo";"Piauí";"NORDESTE";4957
220213;"Campo Grande do Piauí";"Piauí";"NORDESTE";5842
220217;"Campo Largo do Piauí";"Piauí";"NORDESTE";7154
220220;"Campo Maior";"Piauí";"NORDESTE";46082
220225;"Canavieira";"Piauí";"NORDESTE";3892
220230;"Canto do Buriti";"Piauí";"NORDESTE";20831
220240;"Capitão de Campos";"Piauí";"NORDESTE";11229
220245;"Capitão Gervásio Oliveira";"Piauí";"NORDESTE";4033
220250;"Caracol";"Piauí";"NORDESTE";10729
220253;"Caraúbas do Piauí";"Piauí";"NORDESTE";5769
220255;"Caridade do Piauí";"Piauí";"NORDESTE";4982
220260;"Castelo do Piauí";"Piauí";"NORDESTE";19410
220265;"Caxingó";"Piauí";"NORDESTE";5330
220270;"Cocal";"Piauí";"NORDESTE";27338
220271;"Cocal de Telha";"Piauí";"NORDESTE";4812
220272;"Cocal dos Alves";"Piauí";"NORDESTE";6054
220273;"Coivaras";"Piauí";"NORDESTE";3953
220275;"Colônia do Gurguéia";"Piauí";"NORDESTE";6372
220277;"Colônia do Piauí";"Piauí";"NORDESTE";7536
220280;"Conceição do Canindé";"Piauí";"NORDESTE";4726
220285;"Coronel José Dias";"Piauí";"NORDESTE";4608
220290;"Corrente";"Piauí";"NORDESTE";26205
220300;"Cristalândia do Piauí";"Piauí";"NORDESTE";8154
220310;"Cristino Castro";"Piauí";"NORDESTE";10253
220320;"Curimatá";"Piauí";"NORDESTE";11190
220323;"Currais";"Piauí";"NORDESTE";4871
220325;"Curralinhos";"Piauí";"NORDESTE";4367
220327;"Curral Novo do Piauí";"Piauí";"NORDESTE";5251
220330;"Demerval Lobão";"Piauí";"NORDESTE";13595
220335;"Dirceu Arcoverde";"Piauí";"NORDESTE";6896
220340;"Dom Expedito Lopes";"Piauí";"NORDESTE";6790
220342;"Domingos Mourão";"Piauí";"NORDESTE";4287
220345;"Dom Inocêncio";"Piauí";"NORDESTE";9404
220350;"Elesbão Veloso";"Piauí";"NORDESTE";14383
220360;"Eliseu Martins";"Piauí";"NORDESTE";4834
220370;"Esperantina";"Piauí";"NORDESTE";39078
220375;"Fartura do Piauí";"Piauí";"NORDESTE";5220
220380;"Flores do Piauí";"Piauí";"NORDESTE";4393
220385;"Floresta do Piauí";"Piauí";"NORDESTE";2518
220390;"Floriano";"Piauí";"NORDESTE";58969
220400;"Francinópolis";"Piauí";"NORDESTE";5264
220410;"Francisco Ayres";"Piauí";"NORDESTE";4288
220415;"Francisco Macedo";"Piauí";"NORDESTE";3128
220420;"Francisco Santos";"Piauí";"NORDESTE";9154
220430;"Fronteiras";"Piauí";"NORDESTE";11432
220435;"Geminiano";"Piauí";"NORDESTE";5352
220440;"Gilbués";"Piauí";"NORDESTE";10522
220450;"Guadalupe";"Piauí";"NORDESTE";10335
220455;"Guaribas";"Piauí";"NORDESTE";4489
220460;"Hugo Napoleão";"Piauí";"NORDESTE";3816
220465;"Ilha Grande";"Piauí";"NORDESTE";9268
220470;"Inhuma";"Piauí";"NORDESTE";15065
220480;"Ipiranga do Piauí";"Piauí";"NORDESTE";9649
220490;"Isaías Coelho";"Piauí";"NORDESTE";8428
220500;"Itainópolis";"Piauí";"NORDESTE";11343
220510;"Itaueira";"Piauí";"NORDESTE";10845
220515;"Jacobina do Piauí";"Piauí";"NORDESTE";5656
220520;"Jaicós";"Piauí";"NORDESTE";18782
220525;"Jardim do Mulato";"Piauí";"NORDESTE";4430
220527;"Jatobá do Piauí";"Piauí";"NORDESTE";4786
220530;"Jerumenha";"Piauí";"NORDESTE";4384
220535;"João Costa";"Piauí";"NORDESTE";2961
220540;"Joaquim Pires";"Piauí";"NORDESTE";14123
220545;"Joca Marques";"Piauí";"NORDESTE";5350
220550;"José de Freitas";"Piauí";"NORDESTE";38550
220551;"Juazeiro do Piauí";"Piauí";"NORDESTE";5391
220552;"Júlio Borges";"Piauí";"NORDESTE";5534
220553;"Jurema";"Piauí";"NORDESTE";4683
220554;"Lagoinha do Piauí";"Piauí";"NORDESTE";2796
220555;"Lagoa Alegre";"Piauí";"NORDESTE";8395
220556;"Lagoa do Barro do Piauí";"Piauí";"NORDESTE";4582
220557;"Lagoa de São Francisco";"Piauí";"NORDESTE";6646
220558;"Lagoa do Piauí";"Piauí";"NORDESTE";3996
220559;"Lagoa do Sítio";"Piauí";"NORDESTE";5087
220560;"Landri Sales";"Piauí";"NORDESTE";5217
220570;"Luís Correia";"Piauí";"NORDESTE";29792
220580;"Luzilândia";"Piauí";"NORDESTE";25082
220585;"Madeiro";"Piauí";"NORDESTE";8170
220590;"Manoel Emídio";"Piauí";"NORDESTE";5266
220595;"Marcolândia";"Piauí";"NORDESTE";8342
220600;"Marcos Parente";"Piauí";"NORDESTE";4478
220605;"Massapê do Piauí";"Piauí";"NORDESTE";6338
220610;"Matias Olímpio";"Piauí";"NORDESTE";10759
220620;"Miguel Alves";"Piauí";"NORDESTE";33209
220630;"Miguel Leão";"Piauí";"NORDESTE";1228
220635;"Milton Brandão";"Piauí";"NORDESTE";6511
220640;"Monsenhor Gil";"Piauí";"NORDESTE";10409
220650;"Monsenhor Hipólito";"Piauí";"NORDESTE";7621
220660;"Monte Alegre do Piauí";"Piauí";"NORDESTE";10448
220665;"Morro Cabeça no Tempo";"Piauí";"NORDESTE";4066
220667;"Morro do Chapéu do Piauí";"Piauí";"NORDESTE";6684
220669;"Murici dos Portelas";"Piauí";"NORDESTE";8997
220670;"Nazaré do Piauí";"Piauí";"NORDESTE";7231
220672;"Nazária";"Piauí";"NORDESTE";8425
220675;"Nossa Senhora de Nazaré";"Piauí";"NORDESTE";4786
220680;"Nossa Senhora dos Remédios";"Piauí";"NORDESTE";8547
220690;"Novo Oriente do Piauí";"Piauí";"NORDESTE";6466
220695;"Novo Santo Antônio";"Piauí";"NORDESTE";2940
220700;"Oeiras";"Piauí";"NORDESTE";36432
220710;"Olho D'Água do Piauí";"Piauí";"NORDESTE";2417
220720;"Padre Marcos";"Piauí";"NORDESTE";6758
220730;"Paes Landim";"Piauí";"NORDESTE";4065
220735;"Pajeú do Piauí";"Piauí";"NORDESTE";3333
220740;"Palmeira do Piauí";"Piauí";"NORDESTE";4967
220750;"Palmeirais";"Piauí";"NORDESTE";14295
220755;"Paquetá";"Piauí";"NORDESTE";3886
220760;"Parnaguá";"Piauí";"NORDESTE";10613
220770;"Parnaíba";"Piauí";"NORDESTE";150547
220775;"Passagem Franca do Piauí";"Piauí";"NORDESTE";4500
220777;"Patos do Piauí";"Piauí";"NORDESTE";6288
220779;"Pau D'Arco do Piauí";"Piauí";"NORDESTE";3975
220780;"Paulistana";"Piauí";"NORDESTE";20192
220785;"Pavussu";"Piauí";"NORDESTE";3623
220790;"Pedro II";"Piauí";"NORDESTE";38127
220793;"Pedro Laurentino";"Piauí";"NORDESTE";2495
220795;"Nova Santa Rita";"Piauí";"NORDESTE";4302
220800;"Picos";"Piauí";"NORDESTE";76928
220810;"Pimenteiras";"Piauí";"NORDESTE";11935
220820;"Pio IX";"Piauí";"NORDESTE";18125
220830;"Piracuruca";"Piauí";"NORDESTE";28312
220840;"Piripiri";"Piauí";"NORDESTE";62733
220850;"Porto";"Piauí";"NORDESTE";12358
220855;"Porto Alegre do Piauí";"Piauí";"NORDESTE";2664
220860;"Prata do Piauí";"Piauí";"NORDESTE";3103
220865;"Queimada Nova";"Piauí";"NORDESTE";8842
220870;"Redenção do Gurguéia";"Piauí";"NORDESTE";8634
220880;"Regeneração";"Piauí";"NORDESTE";17698
220885;"Riacho Frio";"Piauí";"NORDESTE";4246
220887;"Ribeira do Piauí";"Piauí";"NORDESTE";4403
220890;"Ribeiro Gonçalves";"Piauí";"NORDESTE";7214
220900;"Rio Grande do Piauí";"Piauí";"NORDESTE";6331
220910;"Santa Cruz do Piauí";"Piauí";"NORDESTE";6140
220915;"Santa Cruz dos Milagres";"Piauí";"NORDESTE";3952
220920;"Santa Filomena";"Piauí";"NORDESTE";6156
220930;"Santa Luz";"Piauí";"NORDESTE";5761
220935;"Santana do Piauí";"Piauí";"NORDESTE";4559
220937;"Santa Rosa do Piauí";"Piauí";"NORDESTE";5175
220940;"Santo Antônio de Lisboa";"Piauí";"NORDESTE";6305
220945;"Santo Antônio dos Milagres";"Piauí";"NORDESTE";2125
220950;"Santo Inácio do Piauí";"Piauí";"NORDESTE";3731
220955;"São Braz do Piauí";"Piauí";"NORDESTE";4377
220960;"São Félix do Piauí";"Piauí";"NORDESTE";2901
220965;"São Francisco de Assis do Piauí";"Piauí";"NORDESTE";5657
220970;"São Francisco do Piauí";"Piauí";"NORDESTE";6324
220975;"São Gonçalo do Gurguéia";"Piauí";"NORDESTE";2988
220980;"São Gonçalo do Piauí";"Piauí";"NORDESTE";4931
220985;"São João da Canabrava";"Piauí";"NORDESTE";4534
220987;"São João da Fronteira";"Piauí";"NORDESTE";5938
220990;"São João da Serra";"Piauí";"NORDESTE";6050
220995;"São João da Varjota";"Piauí";"NORDESTE";4762
220997;"São João do Arraial";"Piauí";"NORDESTE";7847
221000;"São João do Piauí";"Piauí";"NORDESTE";20258
221005;"São José do Divino";"Piauí";"NORDESTE";5260
221010;"São José do Peixe";"Piauí";"NORDESTE";3689
221020;"São José do Piauí";"Piauí";"NORDESTE";6602
221030;"São Julião";"Piauí";"NORDESTE";6261
221035;"São Lourenço do Piauí";"Piauí";"NORDESTE";4501
221037;"São Luis do Piauí";"Piauí";"NORDESTE";2602
221038;"São Miguel da Baixa Grande";"Piauí";"NORDESTE";2413
221039;"São Miguel do Fidalgo";"Piauí";"NORDESTE";2991
221040;"São Miguel do Tapuio";"Piauí";"NORDESTE";17395
221050;"São Pedro do Piauí";"Piauí";"NORDESTE";14056
221060;"São Raimundo Nonato";"Piauí";"NORDESTE";34109
221062;"Sebastião Barros";"Piauí";"NORDESTE";3421
221063;"Sebastião Leal";"Piauí";"NORDESTE";4224
221065;"Sigefredo Pacheco";"Piauí";"NORDESTE";9880
221070;"Simões";"Piauí";"NORDESTE";14398
221080;"Simplício Mendes";"Piauí";"NORDESTE";12488
221090;"Socorro do Piauí";"Piauí";"NORDESTE";4500
221093;"Sussuapara";"Piauí";"NORDESTE";6612
221095;"Tamboril do Piauí";"Piauí";"NORDESTE";2870
221097;"Tanque do Piauí";"Piauí";"NORDESTE";2719
221100;"Teresina";"Piauí";"NORDESTE";850198
221110;"União";"Piauí";"NORDESTE";43761
221120;"Uruçuí";"Piauí";"NORDESTE";21188
221130;"Valença do Piauí";"Piauí";"NORDESTE";20588
221135;"Várzea Branca";"Piauí";"NORDESTE";4873
221140;"Várzea Grande";"Piauí";"NORDESTE";4325
221150;"Vera Mendes";"Piauí";"NORDESTE";3029
221160;"Vila Nova do Piauí";"Piauí";"NORDESTE";2931
221170;"Wall Ferraz";"Piauí";"NORDESTE";4390
230010;"Abaiara";"Ceará";"NORDESTE";11605
230015;"Acarape";"Ceará";"NORDESTE";16543
230020;"Acaraú";"Ceará";"NORDESTE";62199
230030;"Acopiara";"Ceará";"NORDESTE";53572
230040;"Aiuaba";"Ceará";"NORDESTE";17194
230050;"Alcântaras";"Ceará";"NORDESTE";11459
230060;"Altaneira";"Ceará";"NORDESTE";7479
230070;"Alto Santo";"Ceará";"NORDESTE";16976
230075;"Amontada";"Ceará";"NORDESTE";42901
230080;"Antonina do Norte";"Ceará";"NORDESTE";7278
230090;"Apuiarés";"Ceará";"NORDESTE";14719
230100;"Aquiraz";"Ceará";"NORDESTE";79128
230110;"Aracati";"Ceará";"NORDESTE";73629
230120;"Aracoiaba";"Ceará";"NORDESTE";26269
230125;"Ararendá";"Ceará";"NORDESTE";10823
230130;"Araripe";"Ceará";"NORDESTE";21398
230140;"Aratuba";"Ceará";"NORDESTE";11244
230150;"Arneiroz";"Ceará";"NORDESTE";7777
230160;"Assaré";"Ceará";"NORDESTE";23254
230170;"Aurora";"Ceará";"NORDESTE";24496
230180;"Baixio";"Ceará";"NORDESTE";6228
230185;"Banabuiú";"Ceará";"NORDESTE";18027
230190;"Barbalha";"Ceará";"NORDESTE";59811
230195;"Barreira";"Ceará";"NORDESTE";20978
230200;"Barro";"Ceará";"NORDESTE";22440
